Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"INDIA TOUR OF WEST INDIES, 2016",0-14 & DNB,WI,Test,"Port of Spain, Trinidad",18 Aug 16,2.3 & DNB,6 & DNB,2 & DNB
"INDIA TOUR OF WEST INDIES, 2016",0-58 & 3-15,WI,Test,"Gros Islet, St Lucia",09 Aug 16,3.4 & 1.3,17 & 11,3 & 2
"INDIA TOUR OF WEST INDIES, 2016",2-23 & 2-82,WI,Test,"Kingston, Jamaica",30 Jul 16,2.3 & 4.3,10 & 19,3 & 3
"INDIA TOUR OF WEST INDIES, 2016",4-66 & 0-26,WI,Test,"North Sound, Antigua",21 Jul 16,3.3 & 2.6,20 & 10,4 & 3
"INDIAN PREMIER LEAGUE, 2016",0-12,RPS,T20,Visakhapatnam,17 May 16,12,1,0
"INDIAN PREMIER LEAGUE, 2016",1-26,SRH,T20,Hyderabad,12 May 16,8.6,3,0
"INDIAN PREMIER LEAGUE, 2016",1-34,PBKS,T20,Mohali,07 May 16,11.3,3,0
"INDIAN PREMIER LEAGUE, 2016",0-50,RPS,T20,Delhi,05 May 16,16.1,3.1,0
"INDIAN PREMIER LEAGUE, 2016",1-31,GL,T20,Rajkot,03 May 16,7.7,4,0
"INDIAN PREMIER LEAGUE, 2016",0-33,KKR,T20,Delhi,30 Apr 16,8.2,4,0
"INDIAN PREMIER LEAGUE, 2016",0-24,MI,T20,Delhi,23 Apr 16,8,3,0
"INDIAN PREMIER LEAGUE, 2016",2-34,RCB,T20,Bengaluru,17 Apr 16,8.5,4,0
ICC CRICKET WORLD CUP 2015,0-68,AUS,ODI,Sydney,26 Mar 15,6.8,10,0
ICC CRICKET WORLD CUP 2015,2-37,BAN,ODI,Melbourne,19 Mar 15,4.6,8,1
ICC CRICKET WORLD CUP 2015,3-48,ZIM,ODI,Auckland,14 Mar 15,5.3,9,2
ICC CRICKET WORLD CUP 2015,3-41,IRE,ODI,Hamilton,10 Mar 15,4.5,9,0
ICC CRICKET WORLD CUP 2015,3-35,WI,ODI,Perth,06 Mar 15,4.3,8,2
ICC CRICKET WORLD CUP 2015,2-30,RSA,ODI,Melbourne,22 Feb 15,3.7,8,1
ICC CRICKET WORLD CUP 2015,4-35,PAK,ODI,Adelaide,15 Feb 15,3.8,9,1
"INDIA AND ENGLAND IN AUSTRALIA TRI-SERIES, 2015",1-31,ENG,ODI,Perth,30 Jan 15,3.4,9,0
"INDIA AND ENGLAND IN AUSTRALIA TRI-SERIES, 2015",0-23,ENG,ODI,Brisbane,20 Jan 15,5.7,4,0
"INDIA AND ENGLAND IN AUSTRALIA TRI-SERIES, 2015",1-44,AUS,ODI,Melbourne,18 Jan 15,5.4,8.1,0
"INDIA TOUR OF AUSTRALIA, 2014-15",5-112 & 1-33,AUS,Test,Sydney,06 Jan 15,3.9 & 5.5,28.3 & 6,3 & 0
"INDIA TOUR OF AUSTRALIA, 2014-15",4-138 & 2-92,AUS,Test,Melbourne,26 Dec 14,4.7 & 3.2,29 & 28,4 & 4
"INDIA TOUR OF AUSTRALIA, 2014-15",2-120 & 1-42,AUS,Test,Adelaide,09 Dec 14,5 & 3.8,24 & 11,2 & 2
"WEST INDIES TOUR OF INDIA, 2014",2-72,WI,ODI,Dharamsala,17 Oct 14,7.9,9.1,0
"WEST INDIES TOUR OF INDIA, 2014",4-36,WI,ODI,Delhi,11 Oct 14,3.8,9.3,0
"WEST INDIES TOUR OF INDIA, 2014",4-66,WI,ODI,Kochi,08 Oct 14,7.3,9,1
INDIA TOUR OF ENGLAND 2014,3-38,ENG,T20I,Birmingham,07 Sep 14,9.5,4,0
INDIA TOUR OF ENGLAND 2014,2-52,ENG,ODI,Leeds,05 Sep 14,5.2,10,0
INDIA TOUR OF ENGLAND 2014,3-28,ENG,ODI,Birmingham,02 Sep 14,3.8,7.3,1
INDIA TOUR OF ENGLAND 2014,1-40,ENG,ODI,Nottingham,30 Aug 14,4.4,9,0
INDIA TOUR OF ENGLAND 2014,2-32,ENG,ODI,Cardiff,27 Aug 14,5.3,6,0
INDIA TOUR OF ENGLAND 2014,1-123 & 0-24,ENG,Test,Southampton,27 Jul 14,3.7 & 6,33 & 4,4 & 0
INDIA TOUR OF ENGLAND 2014,1-58 & 1-33,ENG,Test,London,17 Jul 14,3 & 3,19 & 11,5 & 3
INDIA TOUR OF ENGLAND 2014,2-128 & DNB,ENG,Test,Nottingham,09 Jul 14,4.4 & DNB,29 & DNB,3 & DNB
INDIAN PREMIER LEAGUE 2014,1-26,PBKS,T20,Mohali,25 May 14,8.6,3,0
INDIAN PREMIER LEAGUE 2014,1-39,PBKS,T20,Delhi,19 May 14,9.7,4,0
INDIAN PREMIER LEAGUE 2014,1-31,RCB,T20,Bengaluru,13 May 14,7.7,4,0
INDIAN PREMIER LEAGUE 2014,0-6,SRH,T20,Delhi,10 May 14,6,1,0
INDIAN PREMIER LEAGUE 2014,0-23,KKR,T20,Delhi,07 May 14,5.7,4,0
INDIAN PREMIER LEAGUE 2014,0-42,CSK,T20,Delhi,05 May 14,10.5,4,0
INDIAN PREMIER LEAGUE 2014,1-22,RR,T20,Delhi,03 May 14,5.5,4,0
INDIAN PREMIER LEAGUE 2014,0-36,MI,T20,Sharjah,27 Apr 14,9,4,0
INDIAN PREMIER LEAGUE 2014,0-36,SRH,T20,Dubai,25 Apr 14,9,4,0
INDIAN PREMIER LEAGUE 2014,1-45,CSK,T20,Abu Dhabi,21 Apr 14,11.2,4,0
INDIAN PREMIER LEAGUE 2014,1-33,KKR,T20,Dubai,19 Apr 14,8.2,4,0
INDIAN PREMIER LEAGUE 2014,1-30,RCB,T20,Sharjah,17 Apr 14,7.5,4,0
ICC WORLD TWENTY20 2014,1-29,BAN,T20I,Dhaka,28 Mar 14,9.6,3,0
ICC WORLD TWENTY20 2014,0-27,WI,T20I,Dhaka,23 Mar 14,9,3,0
ICC WORLD TWENTY20 2014,1-31,PAK,T20I,Dhaka,21 Mar 14,7.7,4,0
"ASIA CUP, 2014",2-50,AFG,ODI,Dhaka,05 Mar 14,6.9,7.2,0
"ASIA CUP, 2014",0-49,PAK,ODI,Dhaka,02 Mar 14,4.9,10,0
"ASIA CUP, 2014",3-81,SL,ODI,Fatullah,28 Feb 14,8.1,10,0
"ASIA CUP, 2014",4-50,BAN,ODI,Fatullah,26 Feb 14,5,10,1
INDIA TOUR OF NEW ZEALAND 2014,4-70 & 2-149,NZ,Test,Wellington,14 Feb 14,4.2 & 3.4,16.5 & 43,4 & 6
INDIA TOUR OF NEW ZEALAND 2014,1-95 & 3-37,NZ,Test,Auckland,06 Feb 14,3.3 & 3,28 & 12,6 & 1
INDIA TOUR OF NEW ZEALAND 2014,1-61,NZ,ODI,Wellington,31 Jan 14,6.1,10,3
INDIA TOUR OF NEW ZEALAND 2014,1-61,NZ,ODI,Hamilton,28 Jan 14,7.6,8,0
INDIA TOUR OF NEW ZEALAND 2014,2-84,NZ,ODI,Auckland,25 Jan 14,8.4,10,0
INDIA TOUR OF NEW ZEALAND 2014,3-55,NZ,ODI,Hamilton,22 Jan 14,7.8,7,0
INDIA TOUR OF NEW ZEALAND 2014,4-55,NZ,ODI,Napier,19 Jan 14,6.1,9,0
INDIA IN SOUTH AFRICA 2013,1-104 & 0-4,RSA,Test,Durban,26 Dec 13,3.8 & 2,27 & 2,2 & 1
INDIA IN SOUTH AFRICA 2013,2-48 & 3-107,RSA,Test,Johannesburg,18 Dec 13,2.6 & 3.8,18 & 28,3 & 5
INDIA IN SOUTH AFRICA 2013,3-69,RSA,ODI,Centurion,11 Dec 13,6.9,10,0
INDIA IN SOUTH AFRICA 2013,3-48,RSA,ODI,Durban,08 Dec 13,6,8,0
INDIA IN SOUTH AFRICA 2013,3-68,RSA,ODI,Johannesburg,05 Dec 13,6.8,10,1
WEST INDIES IN INDIA 2013,1-49,WI,ODI,Kanpur,27 Nov 13,4.9,10,1
WEST INDIES IN INDIA 2013,2-55,WI,ODI,Visakhapatnam,24 Nov 13,7.8,7,0
WEST INDIES IN INDIA 2013,1-28,WI,ODI,Kochi,21 Nov 13,4.6,6,0
WEST INDIES IN INDIA 2013,1-36 & 1-28,WI,Test,Mumbai,14 Nov 13,3 & 4,12 & 7,2 & 0
WEST INDIES IN INDIA 2013,4-71 & 5-47,WI,Test,Kolkata,06 Nov 13,4.1 & 3.5,17 & 13.1,2 & 0
AUSTRALIA TOUR OF INDIA 2013,3-52,AUS,ODI,Bengaluru,02 Nov 13,6.4,8.1,0
AUSTRALIA TOUR OF INDIA 2013,1-66,AUS,ODI,Nagpur,30 Oct 13,8.2,8,1
AUSTRALIA TOUR OF INDIA 2013,3-42,AUS,ODI,Ranchi,23 Oct 13,5.2,8,1
INDIA TOUR OF ZIMBABWE 2013,1-27,ZIM,ODI,Bulawayo,03 Aug 13,3.8,7,1
INDIA TOUR OF ZIMBABWE 2013,1-34,ZIM,ODI,Bulawayo,01 Aug 13,4.2,8,1
INDIA TOUR OF ZIMBABWE 2013,2-25,ZIM,ODI,Harare,28 Jul 13,2.7,9,0
INDIA TOUR OF ZIMBABWE 2013,1-52,ZIM,ODI,Harare,26 Jul 13,5.2,10,0
INDIA TOUR OF ZIMBABWE 2013,1-45,ZIM,ODI,Harare,24 Jul 13,4.5,10,1
INDIA AND SRI LANKA IN WEST INDIES TRI-SERIES 2013,0-68,SL,ODI,"Kingston, Jamaica",02 Jul 13,6.8,10,0
INDIAN PREMIER LEAGUE 2013,1-32,SRH,T20,Hyderabad,19 May 13,8,4,0
INDIAN PREMIER LEAGUE 2013,0-20,CSK,T20,Chennai,28 Apr 13,10,2,0
INDIAN PREMIER LEAGUE 2013,0-26,RR,T20,Jaipur,08 Apr 13,8.6,3,0
ENGLAND TOUR OF INDIA 2012-13,1-46,ENG,ODI,Dharamsala,27 Jan 13,5.1,9,1
ENGLAND TOUR OF INDIA 2012-13,0-58,ENG,ODI,Mohali,23 Jan 13,7.2,8,0
ENGLAND TOUR OF INDIA 2012-13,1-23,ENG,ODI,Ranchi,19 Jan 13,2.8,8,0
ENGLAND TOUR OF INDIA 2012-13,1-24,ENG,ODI,Kochi,15 Jan 13,6,4,1
PAKISTAN IN INDIA 2012-13,1-23,PAK,ODI,Delhi,06 Jan 13,2.5,9,4
