Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"PAKISTAN TOUR OF SOUTH AFRICA, 2018-19",1-27,RSA,T20I,Johannesburg,03 Feb 19,6.7,4,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2018-19",1-34,RSA,ODI,Cape Town,30 Jan 19,4.8,7,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2018-19",2-24,RSA,ODI,Johannesburg,27 Jan 19,3,8,1
"PAKISTAN TOUR OF SOUTH AFRICA, 2018-19",0-37,RSA,ODI,Centurion,25 Jan 19,6.1,6,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2018-19",3-44,RSA,ODI,Durban,22 Jan 19,4.8,9,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2018-19",4-123 & DNB,RSA,Test,Cape Town,03 Jan 19,4.5 & DNB,27.1 & DNB,3 & DNB
"PAKISTAN TOUR OF SOUTH AFRICA, 2018-19",4-64 & 1-53,RSA,Test,Centurion,26 Dec 18,3.5 & 3.5,18 & 15,1 & 1
"PAKISTAN V NEW ZEALAND IN UAE, 2018",1-52 & 2-85,NZ,Test,Abu Dhabi,03 Dec 18,2.2 & 4.2,23 & 20,6 & 5
"PAKISTAN V NEW ZEALAND IN UAE, 2018",1-18,NZ,ODI,Dubai,11 Nov 18,5.1,3.5,0
"PAKISTAN V NEW ZEALAND IN UAE, 2018",4-38,NZ,ODI,Abu Dhabi,09 Nov 18,4.2,9,1
"PAKISTAN V NEW ZEALAND IN UAE, 2018",4-46,NZ,ODI,Abu Dhabi,07 Nov 18,5.7,8,1
"PAKISTAN V NEW ZEALAND IN UAE, 2018",3-20,NZ,T20I,Dubai,02 Nov 18,5,4,0
"PAKISTAN V NEW ZEALAND IN UAE, 2018",0-29,NZ,T20I,Abu Dhabi,31 Oct 18,9.6,3,0
"AUSTRALIA V PAKISTAN IN UAE, 2018",2-35,AUS,T20I,Dubai,26 Oct 18,8.7,4,0
"AUSTRALIA V PAKISTAN IN UAE, 2018",2-23,AUS,T20I,Abu Dhabi,24 Oct 18,7.6,3,0
"ASIA CUP, 2018",2-47,BAN,ODI,Abu Dhabi,26 Sep 18,4.7,10,1
"ASIA CUP, 2018",0-42,IND,ODI,Dubai,23 Sep 18,7,6,0
"ASIA CUP, 2018",2-38,AFG,ODI,Abu Dhabi,21 Sep 18,3.8,10,0
"AUSTRALIA AND PAKISTAN IN ZIMBABWE T20I TRI-SERIES, 2018",1-32,AUS,T20I,Harare,08 Jul 18,8,4,0
"AUSTRALIA AND PAKISTAN IN ZIMBABWE T20I TRI-SERIES, 2018",3-37,AUS,T20I,Harare,05 Jul 18,9.2,4,0
"WINDIES TOUR OF PAKISTAN, 2018",0-27,WI,T20I,Karachi,03 Apr 18,6.7,4,0
